customer_id,age,gender,tenure_months,policy_type,annual_premium,late_payments,auto_debit,num_claims,total_claim_amount,interactions,avg_response_days,satisfaction,payment_consistency,claim_to_premium,engagement_score,renewal_prob_synthetic,renewed,last_interaction_date
100235,56,F,62,Health,13484,0,1,0,0,4,5.6,2.7,1.0,0.0,3.22,0.853,1,2025-11-02
100236,79,M,1,Home,25349,1,1,0,0,1,3.9,5.0,0.5,0.0,3.4,0.515,1,2025-03-30
100237,50,M,21,Motor,36367,0,1,0,0,1,3.4,4.4,1.0,0.0,3.04,0.911,1,2025-04-09
100238,18,M,62,Home,36275,0,1,0,0,4,1.1,4.0,1.0,0.0,4.0,0.859,1,2025-04-10
100239,74,F,64,Motor,28703,1,1,0,0,2,1.4,3.9,0.985,0.0,3.14,0.569,1,2024-03-23
100240,44,F,87,Health,6962,1,0,0,0,0,0.0,4.8,0.989,0.0,2.88,0.52,0,2025-08-10
100241,79,M,73,Health,22198,2,1,0,0,2,2.6,2.8,0.973,0.0,2.48,0.587,0,2025-07-29
100242,74,F,56,Home,15814,1,0,1,3581,2,0.8,3.5,0.982,0.226,2.9,0.379,1,2024-09-01
100243,69,F,1,Health,9129,2,1,1,6820,1,1.4,2.0,0.0,0.747,1.6,0.183,0,2024-03-10
100244,30,M,21,Whole,20723,0,0,0,0,0,5.4,2.8,1.0,0.0,1.68,0.648,1,2024-02-21
100245,58,F,22,Health,13769,0,1,0,0,0,4.7,5.0,1.0,0.0,3.0,0.962,1,2024-12-29
100246,20,F,54,Health,6914,0,1,0,0,4,1.7,3.9,1.0,0.0,3.94,0.771,1,2025-02-24
100247,56,M,4,Term,24472,0,1,0,0,3,2.2,3.1,1.0,0.0,3.06,0.765,1,2024-08-16
100248,23,F,65,Motor,14564,0,1,0,0,1,7.4,3.8,1.0,0.0,2.68,0.848,1,2025-10-30
100249,25,M,51,Term,21479,0,1,0,0,3,1.3,4.6,1.0,0.0,3.96,0.828,0,2025-09-21
100250,44,M,74,Health,11697,0,0,0,0,1,4.4,3.9,1.0,0.0,2.74,0.809,1,2024-05-08
100251,26,M,63,Motor,30331,1,1,0,0,1,6.1,4.5,0.984,0.0,3.1,0.633,1,2024-12-19
100252,79,M,15,Health,6771,0,1,0,0,4,3.5,2.8,1.0,0.0,3.28,0.84,1,2025-03-19
100253,54,M,116,Motor,12245,0,1,0,0,2,3.8,4.7,1.0,0.0,3.62,0.825,1,2024-04-17
100254,50,M,36,Whole,17302,0,1,0,0,8,0.0,5.0,1.0,0.0,6.2,0.858,1,2025-01-21
100255,68,F,29,Home,5666,1,1,0,0,0,2.2,2.7,0.967,0.0,1.62,0.55,1,2025-09-10
100256,59,M,52,Term,26240,0,1,1,4430,1,3.4,4.3,1.0,0.169,2.98,0.571,1,2024-07-08
100257,61,F,46,Term,14934,0,1,0,0,4,5.9,4.5,1.0,0.0,4.3,0.763,1,2025-06-06
100258,41,M,69,Motor,5865,0,0,1,5468,0,1.9,4.1,1.0,0.932,2.46,0.559,1,2025-03-16
100259,32,F,29,Motor,17451,0,1,1,3033,3,3.3,3.9,1.0,0.174,3.54,0.63,0,2024-01-06
100260,76,F,111,Term,7909,0,0,0,0,3,5.5,2.8,1.0,0.0,2.88,0.98,1,2025-01-03
100261,71,M,47,Home,3587,0,1,0,0,1,5.2,3.6,1.0,0.0,2.56,0.927,1,2025-02-08
100262,49,F,91,Health,21217,1,1,0,0,3,3.8,3.9,0.989,0.0,3.54,0.723,1,2025-05-26
100263,49,M,25,Home,32932,0,1,0,0,3,1.8,5.0,1.0,0.0,4.2,0.836,1,2024-03-10
100264,41,F,80,Health,36179,0,1,0,0,2,4.1,2.8,1.0,0.0,2.48,0.98,1,2025-04-23
100265,58,F,16,Health,5021,0,1,2,3752,4,3.3,4.8,1.0,0.747,4.48,0.677,1,2024-03-31
100266,69,F,100,Health,14265,2,0,2,15258,0,0.6,4.3,0.98,1.07,2.58,0.417,1,2025-03-17
100267,66,F,89,Whole,35850,2,0,0,0,3,2.6,2.3,0.978,0.0,2.58,0.623,1,2024-02-21
100268,79,M,41,Health,53697,1,1,0,0,2,4.1,4.4,0.976,0.0,3.44,0.691,1,2024-05-02
100269,66,M,65,Health,4822,0,0,0,0,1,6.0,3.6,1.0,0.0,2.56,0.846,1,2024-12-31
100270,75,F,69,Term,18280,0,0,0,0,3,1.5,4.8,1.0,0.0,4.08,0.865,1,2025-02-02
100271,69,M,105,Whole,29361,0,1,0,0,6,4.7,3.7,1.0,0.0,4.62,0.98,1,2024-01-24
100272,29,M,20,Term,8949,2,0,0,0,2,1.8,4.6,0.905,0.0,3.56,0.551,0,2024-06-10
100273,79,M,69,Motor,29615,0,0,0,0,2,2.9,3.0,1.0,0.0,2.6,0.653,1,2025-03-09
100274,56,M,36,Health,35861,0,1,0,0,2,2.2,4.0,1.0,0.0,3.2,0.885,1,2025-08-23
100275,19,F,93,Motor,5994,0,0,0,0,3,6.9,4.0,1.0,0.0,3.6,0.69,1,2024-08-28
100276,20,M,112,Home,13781,1,1,0,0,2,4.3,3.3,0.991,0.0,2.78,0.63,1,2025-05-06
100277,66,M,98,Health,26045,0,1,0,0,1,4.6,3.6,1.0,0.0,2.56,0.924,0,2025-02-03
100278,54,F,58,Home,10746,0,1,0,0,5,1.6,3.5,1.0,0.0,4.1,0.914,1,2024-12-06
100279,66,F,48,Whole,34909,0,1,0,0,0,4.1,4.6,1.0,0.0,2.76,0.817,1,2024-07-11
100280,73,M,82,Term,9822,1,0,0,0,1,0.6,3.6,0.988,0.0,2.56,0.449,0,2024-01-13
100281,34,M,2,Health,18460,0,1,2,30880,3,0.0,3.8,1.0,1.673,3.48,0.53,1,2024-12-13
100282,76,F,80,Health,22012,1,1,1,10508,1,2.1,4.7,0.988,0.477,3.22,0.263,0,2025-09-27
100283,66,F,29,Motor,8925,1,1,1,4504,4,5.7,4.2,0.967,0.505,4.12,0.286,1,2025-09-03
100284,19,M,97,Health,18732,1,0,0,0,0,2.2,3.9,0.99,0.0,2.34,0.525,1,2024-05-17
100285,19,M,16,Whole,8960,0,1,1,10765,4,4.3,3.0,1.0,1.201,3.4,0.618,0,2024-05-04
100286,45,M,35,Motor,13330,0,1,0,0,3,8.3,3.8,1.0,0.0,3.48,0.909,1,2025-09-29
100287,71,M,111,Health,4191,0,1,0,0,1,2.8,4.2,1.0,0.0,2.92,0.876,1,2024-12-18
100288,40,M,62,Term,15609,1,0,0,0,0,6.5,5.0,0.984,0.0,3.0,0.6,1,2025-04-07
100289,54,F,107,Health,14253,1,0,0,0,0,0.0,2.0,0.991,0.0,1.2,0.573,1,2025-08-30
100290,49,M,106,Home,25813,0,1,1,54559,4,1.8,3.5,1.0,2.114,3.7,0.861,1,2024-11-25
100291,50,F,81,Motor,18862,1,1,1,8601,1,4.0,3.4,0.988,0.456,2.44,0.319,1,2024-06-05
100292,18,M,4,Health,13254,1,0,1,14076,0,2.7,3.2,0.8,1.062,1.92,0.472,0,2024-08-07
100293,36,F,113,Health,16114,0,1,0,0,1,4.1,2.4,1.0,0.0,1.84,0.833,1,2024-09-05
100294,79,F,68,Term,7905,0,1,0,0,1,1.0,4.5,1.0,0.0,3.1,0.93,1,2025-04-04
100295,19,M,51,Health,28596,1,1,1,33110,2,7.1,4.4,0.981,1.158,3.44,0.346,1,2024-07-18
100296,70,M,89,Motor,8776,0,1,0,0,4,6.1,4.3,1.0,0.0,4.18,0.858,1,2024-07-07
100297,61,M,33,Health,12942,0,1,0,0,5,4.4,3.6,1.0,0.0,4.16,0.881,1,2025-07-28
100298,43,F,78,Term,39217,0,0,1,5053,1,1.0,3.4,1.0,0.129,2.44,0.544,1,2024-07-27
100299,49,F,24,Home,15013,0,0,0,0,2,3.0,3.0,1.0,0.0,2.6,0.786,1,2025-07-05
100300,23,M,75,Motor,12498,1,1,0,0,2,5.1,4.1,0.987,0.0,3.26,0.656,1,2025-07-20
100301,49,M,25,Health,15950,0,1,0,0,0,1.8,3.1,1.0,0.0,1.86,0.661,1,2025-11-15
100302,72,M,28,Term,30961,1,1,0,0,1,6.1,4.3,0.966,0.0,2.98,0.505,1,2025-02-09
100303,21,F,7,Term,12102,0,0,0,0,2,3.8,2.9,1.0,0.0,2.54,0.72,1,2024-09-11
100304,72,M,113,Term,12081,0,0,0,0,0,2.7,5.0,1.0,0.0,3.0,0.98,1,2025-01-02
100305,28,M,36,Health,7348,1,1,0,0,0,4.9,3.7,0.973,0.0,2.22,0.529,1,2025-06-23
100306,73,M,10,Term,20583,0,1,1,6005,3,1.4,3.5,1.0,0.292,3.3,0.663,1,2025-03-17
100307,76,M,113,Motor,30594,0,1,0,0,4,2.4,3.4,1.0,0.0,3.64,0.98,1,2025-09-12
100308,34,F,36,Home,11144,0,1,1,10985,0,1.9,4.8,1.0,0.986,2.88,0.594,1,2025-04-10
100309,55,M,95,Health,23781,1,1,1,10741,2,0.0,4.1,0.99,0.452,3.26,0.395,1,2025-03-18
100310,41,F,83,Health,16379,0,0,0,0,2,0.0,5.0,1.0,0.0,3.8,0.871,1,2024-12-01
100311,22,M,18,Motor,22495,2,0,0,0,2,1.2,4.7,0.895,0.0,3.62,0.486,1,2025-08-13
100312,69,M,113,Home,6096,0,1,0,0,2,1.5,3.1,1.0,0.0,2.66,0.962,1,2025-02-23
100313,51,F,6,Motor,12167,1,1,0,0,2,4.3,3.7,0.857,0.0,3.02,0.665,1,2024-07-16
100314,23,F,92,Term,23266,0,0,1,12400,4,2.3,3.9,1.0,0.533,3.94,0.653,1,2024-10-19
100315,39,F,7,Term,6980,0,0,0,0,3,4.3,4.0,1.0,0.0,3.6,0.881,1,2025-06-11
100316,28,M,102,Motor,5609,2,0,0,0,0,0.0,4.9,0.981,0.0,2.94,0.673,0,2024-05-31
100317,65,M,12,Motor,4209,2,1,1,25953,1,3.7,3.5,0.846,6.166,2.5,0.297,0,2025-02-15
100318,33,F,41,Term,7584,1,1,1,21045,1,0.1,3.1,0.976,2.775,2.26,0.209,0,2025-11-09
100319,50,M,114,Health,11067,0,1,0,0,1,2.0,4.3,1.0,0.0,2.98,0.714,1,2024-04-24
100320,26,M,63,Motor,24135,0,1,0,0,6,4.9,4.2,1.0,0.0,4.92,0.95,1,2024-10-13
100321,77,F,98,Term,7081,1,0,0,0,2,2.3,3.3,0.99,0.0,2.78,0.539,1,2024-07-05
100322,76,F,25,Motor,20448,1,1,1,2374,1,0.9,2.4,0.962,0.116,1.84,0.37,1,2025-09-22
100323,23,F,81,Term,13549,1,1,0,0,3,5.5,5.0,0.988,0.0,4.2,0.738,1,2024-06-16
100324,33,F,53,Motor,7221,1,1,2,39864,5,4.8,4.9,0.981,5.521,4.94,0.39,1,2024-09-30
100325,46,F,33,Health,18639,1,1,0,0,3,5.9,3.1,0.971,0.0,3.06,0.581,1,2025-02-05
100326,20,M,87,Whole,14706,1,1,0,0,2,0.5,3.7,0.989,0.0,3.02,0.615,0,2024-10-17
100327,37,M,73,Motor,13932,0,1,0,0,1,0.0,3.8,1.0,0.0,2.68,0.817,0,2024-07-05
100328,77,F,6,Motor,4953,2,1,0,0,1,6.0,4.3,0.714,0.0,2.98,0.401,0,2025-09-25
100329,76,F,62,Home,31922,1,1,0,0,2,0.4,3.6,0.984,0.0,2.96,0.724,1,2025-08-14
100330,53,M,66,Health,33215,1,1,0,0,2,3.0,3.5,0.985,0.0,2.9,0.553,1,2024-10-09
100331,36,M,102,Motor,27549,0,0,0,0,0,2.8,3.7,1.0,0.0,2.22,0.873,1,2024-12-01
100332,43,M,9,Health,11142,1,1,0,0,0,1.7,3.1,0.9,0.0,1.86,0.64,1,2024-12-05
100333,20,F,67,Health,9840,0,1,0,0,1,0.5,4.6,1.0,0.0,3.16,0.976,1,2024-12-21
100334,36,M,16,Motor,30855,1,0,0,0,3,2.3,4.3,0.941,0.0,3.78,0.685,0,2024-07-23
100335,37,M,89,Term,11189,0,1,0,0,2,4.9,3.0,1.0,0.0,2.6,0.873,1,2025-02-10
100336,49,M,88,Whole,7084,0,0,0,0,1,1.9,4.1,1.0,0.0,2.86,0.889,0,2024-06-29
100337,24,F,111,Health,32802,1,1,0,0,2,0.5,3.3,0.991,0.0,2.78,0.681,1,2025-04-21
100338,69,M,93,Term,29777,0,1,0,0,1,3.2,3.9,1.0,0.0,2.74,0.98,0,2025-11-18
100339,58,F,108,Home,15437,0,1,1,68138,1,0.0,2.2,1.0,4.414,1.72,0.67,1,2025-09-10
100340,50,F,55,Health,22973,0,1,1,6456,3,3.6,3.6,1.0,0.281,3.36,0.796,1,2024-07-13
100341,57,M,40,Health,16502,0,1,1,11162,0,4.2,4.8,1.0,0.676,2.88,0.708,0,2025-08-22
100342,56,M,26,Motor,7930,1,1,0,0,1,2.1,2.9,0.963,0.0,2.14,0.56,0,2025-10-27
100343,35,M,38,Health,11329,1,1,0,0,4,4.6,3.5,0.974,0.0,3.7,0.546,0,2025-09-30
100344,57,M,35,Health,8743,0,1,0,0,1,2.8,4.8,1.0,0.0,3.28,0.829,1,2024-02-01
100345,18,F,87,Term,24579,0,1,0,0,3,2.5,5.0,1.0,0.0,4.2,0.884,0,2025-02-16
100346,28,M,68,Health,8586,1,0,1,9438,2,0.9,4.4,0.986,1.099,3.44,0.272,0,2024-05-13
100347,45,F,59,Term,23493,1,1,0,0,0,4.9,5.0,0.983,0.0,3.0,0.631,0,2024-06-09
100348,74,M,106,Motor,17750,2,0,0,0,3,2.0,4.7,0.981,0.0,4.02,0.611,0,2024-10-29
100349,42,M,14,Health,12986,0,1,0,0,2,2.5,2.4,1.0,0.0,2.24,0.72,1,2024-12-11
100350,67,F,117,Whole,8497,0,1,1,12036,2,4.3,4.3,1.0,1.416,3.38,0.575,1,2024-12-31
100351,40,M,120,Health,18371,0,0,0,0,1,1.3,4.0,1.0,0.0,2.8,0.9,1,2024-08-19
100352,48,M,47,Term,27082,2,1,1,6095,0,1.5,3.0,0.958,0.225,1.8,0.433,0,2025-10-14
100353,47,M,103,Home,4347,1,1,1,5321,2,3.0,2.4,0.99,1.224,2.24,0.384,1,2024-02-10
100354,59,M,71,Term,8417,0,1,0,0,3,0.0,4.5,1.0,0.0,3.9,0.824,1,2025-08-08
100355,52,F,72,Motor,32881,1,1,0,0,1,3.7,3.7,0.986,0.0,2.62,0.693,1,2025-05-20
100356,24,M,42,Health,15067,0,0,0,0,1,2.9,3.9,1.0,0.0,2.74,0.74,1,2024-11-25
100357,77,F,51,Health,25347,0,0,0,0,2,0.0,4.3,1.0,0.0,3.38,0.883,1,2024-03-24
100358,33,F,19,Whole,34397,0,1,1,27475,1,0.0,5.0,1.0,0.799,3.4,0.751,1,2024-09-14
100359,43,M,66,Home,12913,0,1,0,0,2,1.9,3.3,1.0,0.0,2.78,0.95,1,2024-10-02
100360,65,M,47,Whole,6831,0,1,0,0,7,2.2,3.5,1.0,0.0,4.9,0.788,1,2025-06-13
100361,74,M,65,Health,3840,0,1,0,0,0,5.5,3.5,1.0,0.0,2.1,0.802,1,2024-04-11
100362,69,F,42,Home,30386,0,1,0,0,0,7.2,3.3,1.0,0.0,1.98,0.813,1,2024-09-02
100363,77,M,38,Motor,19070,0,1,1,18736,2,1.3,5.0,1.0,0.982,3.8,0.658,0,2024-12-05
100364,66,F,118,Health,10620,0,1,0,0,0,1.3,4.6,1.0,0.0,2.76,0.925,1,2024-04-25
100365,19,M,13,Home,19890,0,0,0,0,0,5.9,4.3,1.0,0.0,2.58,0.707,1,2025-10-18
100366,18,F,106,Motor,10909,0,1,1,3011,1,3.8,4.3,1.0,0.276,2.98,0.785,1,2025-09-15
100367,65,M,44,Term,25601,0,0,0,0,4,10.1,3.7,1.0,0.0,3.82,0.874,1,2025-09-16
100368,79,F,24,Health,14758,0,1,0,0,2,2.6,2.0,1.0,0.0,2.0,0.829,1,2024-06-25
100369,29,M,96,Whole,7830,0,1,0,0,2,5.0,5.0,1.0,0.0,3.8,0.873,1,2025-03-04
100370,22,M,30,Whole,22526,0,1,2,30758,2,7.7,3.6,1.0,1.365,2.96,0.662,0,2024-12-22
100371,54,M,70,Motor,6267,0,1,0,0,3,0.5,4.5,1.0,0.0,3.9,0.874,1,2024-11-07
100372,49,M,38,Health,7819,0,0,0,0,5,1.1,4.6,1.0,0.0,4.76,0.838,0,2024-06-15
100373,76,F,97,Term,30081,0,0,0,0,0,3.8,3.7,1.0,0.0,2.22,0.858,1,2025-11-21
100374,72,M,108,Motor,30140,0,0,0,0,1,2.9,5.0,1.0,0.0,3.4,0.796,1,2025-09-12
100375,26,M,119,Whole,29432,0,0,0,0,1,3.3,4.7,1.0,0.0,3.22,0.98,1,2025-11-20
100376,58,F,23,Home,8199,0,1,0,0,3,1.5,3.3,1.0,0.0,3.18,0.805,1,2024-08-30
100377,52,M,74,Home,3841,0,1,1,56543,3,2.9,4.5,1.0,14.721,3.9,0.629,0,2025-05-25
100378,36,F,57,Home,18987,1,0,0,0,1,2.3,4.8,0.983,0.0,3.28,0.489,0,2025-11-06
100379,65,F,110,Motor,8908,0,1,1,15393,1,4.1,3.8,1.0,1.728,2.68,0.668,0,2025-09-13
100380,33,M,79,Term,19029,0,1,0,0,3,4.9,4.3,1.0,0.0,3.78,0.98,1,2025-01-20
100381,20,F,23,Health,12291,0,0,1,5347,0,0.0,3.7,1.0,0.435,2.22,0.513,0,2025-06-15
100382,37,M,120,Term,19374,0,1,1,22179,1,5.5,3.5,1.0,1.145,2.5,0.701,1,2025-07-28
100383,41,M,36,Whole,28944,0,1,0,0,0,3.1,3.9,1.0,0.0,2.34,0.932,1,2024-03-30
100384,71,F,57,Health,15526,0,0,0,0,0,4.9,3.9,1.0,0.0,2.34,0.706,0,2025-06-17
100385,73,F,1,Term,27051,0,1,0,0,3,2.7,3.6,1.0,0.0,3.36,0.855,1,2024-09-27
100386,50,M,72,Home,21689,0,1,1,3614,3,5.2,2.2,1.0,0.167,2.52,0.707,1,2024-06-02
100387,41,F,3,Home,12694,1,0,0,0,1,4.8,5.0,0.75,0.0,3.4,0.495,1,2024-12-24
100388,69,M,14,Health,7504,0,0,0,0,0,3.8,4.9,1.0,0.0,2.94,0.805,1,2024-10-06
100389,28,M,81,Health,39004,1,1,1,28315,3,3.1,3.2,0.988,0.726,3.12,0.452,1,2024-11-22
100390,66,F,34,Health,24947,0,1,0,0,4,4.0,3.6,1.0,0.0,3.76,0.739,1,2024-06-11
100391,25,M,111,Motor,19873,0,0,1,13343,1,6.9,3.0,1.0,0.671,2.2,0.689,0,2025-07-01
100392,53,M,70,Motor,8314,0,0,0,0,1,5.2,2.6,1.0,0.0,1.96,0.951,1,2024-11-17
100393,55,F,69,Whole,12140,0,1,2,79290,2,4.3,3.0,1.0,6.531,2.6,0.74,1,2025-06-07
100394,57,F,110,Health,34260,2,1,0,0,2,1.9,3.9,0.982,0.0,3.14,0.638,1,2024-02-20
100395,37,M,51,Health,15279,0,1,0,0,3,1.8,4.1,1.0,0.0,3.66,0.867,1,2025-07-13
100396,79,M,105,Home,19596,0,1,0,0,4,1.5,3.1,1.0,0.0,3.46,0.911,1,2024-01-19
100397,52,F,104,Term,33032,0,0,0,0,2,0.5,3.6,1.0,0.0,2.96,0.98,1,2024-12-29
100398,65,F,29,Term,15248,1,0,0,0,2,4.7,4.0,0.967,0.0,3.2,0.679,1,2025-11-07
100399,79,F,99,Motor,10358,0,1,0,0,2,3.3,3.3,1.0,0.0,2.78,0.838,1,2024-10-27
100400,42,M,82,Motor,5507,0,0,0,0,3,3.7,4.2,1.0,0.0,3.72,0.78,0,2024-04-19
100401,52,M,104,Motor,18127,1,0,0,0,3,0.0,3.1,0.99,0.0,3.06,0.699,0,2024-02-04
100402,42,M,48,Health,18272,1,0,0,0,4,1.5,5.0,0.98,0.0,4.6,0.57,0,2024-06-10
100403,46,F,94,Motor,47333,0,0,0,0,1,2.7,3.3,1.0,0.0,2.38,0.877,1,2024-01-16
100404,35,F,79,Health,23188,0,1,0,0,3,0.6,3.6,1.0,0.0,3.36,0.921,1,2024-03-29
100405,63,F,117,Term,10125,0,1,0,0,1,0.7,3.0,1.0,0.0,2.2,0.98,1,2024-10-24
100406,35,F,79,Health,9417,0,0,1,3842,3,1.1,2.2,1.0,0.408,2.52,0.549,0,2024-09-01
100407,19,M,16,Term,10678,0,1,0,0,1,4.0,4.1,1.0,0.0,2.86,0.879,1,2024-08-19
100408,71,M,57,Whole,15285,1,1,0,0,2,0.0,2.8,0.983,0.0,2.48,0.736,1,2025-06-11
100409,52,M,97,Home,10423,0,0,0,0,3,2.7,4.0,1.0,0.0,3.6,0.98,1,2025-11-21
100410,33,M,10,Whole,13297,2,1,0,0,2,6.0,3.4,0.818,0.0,2.84,0.636,1,2024-03-03
100411,78,M,19,Home,3828,0,1,0,0,0,5.1,4.8,1.0,0.0,2.88,0.788,1,2025-06-01
100412,58,M,101,Whole,41122,0,0,0,0,1,5.2,3.8,1.0,0.0,2.68,0.841,1,2025-04-03
100413,53,F,114,Whole,23001,0,1,0,0,3,2.3,2.6,1.0,0.0,2.76,0.883,1,2025-07-11
100414,50,F,67,Health,15317,0,1,0,0,3,6.9,3.9,1.0,0.0,3.54,0.977,1,2024-03-06
100415,21,M,36,Motor,6713,1,0,0,0,1,1.9,5.0,0.973,0.0,3.4,0.61,0,2025-08-09
100416,50,F,4,Health,6717,0,1,1,1537,2,3.9,3.6,1.0,0.229,2.96,0.702,1,2024-03-31
100417,31,M,75,Motor,7240,1,1,0,0,3,4.1,3.4,0.987,0.0,3.24,0.649,0,2025-08-31
100418,38,F,105,Term,44042,1,1,0,0,1,0.8,4.3,0.991,0.0,2.98,0.683,1,2024-08-18
100419,65,F,33,Home,18635,0,1,1,8654,3,0.0,3.3,1.0,0.464,3.18,0.652,1,2025-05-06
100420,37,F,28,Term,18505,2,1,1,1725,1,4.8,3.9,0.931,0.093,2.74,0.393,1,2025-08-23
100421,73,M,96,Motor,13433,2,1,0,0,2,1.2,4.0,0.979,0.0,3.2,0.527,1,2024-06-15
100422,25,M,80,Health,23430,1,1,1,5938,1,2.8,3.0,0.988,0.253,2.2,0.438,0,2025-11-15
100423,24,M,9,Motor,16212,0,1,0,0,0,3.8,4.5,1.0,0.0,2.7,0.905,1,2025-11-23
100424,20,F,75,Motor,27175,0,1,0,0,0,3.0,4.7,1.0,0.0,2.82,0.937,0,2024-07-03
100425,34,F,6,Term,4578,1,1,1,59190,3,4.4,3.2,0.857,12.929,3.12,0.389,0,2024-07-04
100426,50,F,49,Home,11236,0,1,0,0,1,3.9,4.4,1.0,0.0,3.04,0.869,1,2025-02-03
100427,65,M,91,Term,20594,1,1,0,0,0,4.1,4.5,0.989,0.0,2.7,0.598,1,2025-04-24
100428,29,F,76,Term,11838,2,1,0,0,1,3.7,3.8,0.974,0.0,2.68,0.611,1,2025-07-20
100429,76,F,22,Motor,4796,0,0,0,0,2,0.1,5.0,1.0,0.0,3.8,0.902,1,2024-07-11
100430,68,M,104,Term,23144,0,0,0,0,3,3.1,5.0,1.0,0.0,4.2,0.919,0,2024-04-16
100431,39,M,48,Term,39087,0,1,2,1162,2,4.0,3.3,1.0,0.03,2.78,0.664,0,2025-08-02
100432,72,F,101,Health,8148,0,1,0,0,5,7.6,4.2,1.0,0.0,4.52,0.98,1,2025-10-31
100433,39,M,21,Motor,8908,0,1,0,0,1,3.8,4.2,1.0,0.0,2.92,0.971,1,2024-02-09
100434,63,F,33,Term,14603,1,0,0,0,3,2.6,4.5,0.971,0.0,3.9,0.622,1,2025-08-13
100435,47,F,81,Health,35155,0,1,1,5231,2,4.3,4.2,1.0,0.149,3.32,0.745,0,2025-08-12
100436,55,F,56,Motor,8554,1,0,0,0,3,1.6,4.6,0.982,0.0,3.96,0.528,1,2025-10-09
100437,55,F,29,Motor,9132,0,1,0,0,0,5.8,4.1,1.0,0.0,2.46,0.909,1,2025-05-16
100438,62,F,53,Home,9623,0,0,0,0,1,2.8,5.0,1.0,0.0,3.4,0.827,1,2024-11-12
100439,68,F,40,Motor,25279,0,1,1,41479,0,2.5,3.8,1.0,1.641,2.28,0.626,1,2024-02-14
100440,71,M,74,Motor,27241,1,1,0,0,2,0.1,3.1,0.987,0.0,2.66,0.707,1,2024-08-15
100441,25,M,18,Health,3652,0,0,1,18222,2,2.1,4.5,1.0,4.99,3.5,0.566,1,2025-06-13
100442,44,M,47,Term,11433,0,1,0,0,3,2.8,3.6,1.0,0.0,3.36,0.797,0,2025-01-11
100443,44,F,116,Motor,53498,0,1,0,0,2,6.5,3.4,1.0,0.0,2.84,0.98,1,2024-10-05
100444,51,M,13,Home,14397,0,0,0,0,6,2.2,3.8,1.0,0.0,4.68,0.833,1,2025-09-09
100445,38,M,27,Motor,7441,1,1,0,0,5,2.9,4.1,0.964,0.0,4.46,0.566,1,2025-05-29
100446,47,M,62,Term,38578,1,0,0,0,2,4.4,3.3,0.984,0.0,2.78,0.578,0,2024-11-08
100447,50,F,74,Health,10147,0,0,1,33454,2,1.3,4.4,1.0,3.297,3.44,0.651,1,2024-06-07
100448,45,F,96,Health,4209,0,1,0,0,4,2.0,3.4,1.0,0.0,3.64,0.84,1,2025-09-21
100449,64,F,105,Motor,24565,2,1,0,0,2,5.6,4.5,0.981,0.0,3.5,0.644,0,2025-08-24
100450,50,M,45,Motor,5521,0,1,1,10881,1,0.0,3.9,1.0,1.971,2.74,0.641,0,2024-04-12
100451,22,F,3,Health,17311,0,0,0,0,0,1.6,4.1,1.0,0.0,2.46,0.622,1,2025-09-23
100452,77,F,22,Term,16007,0,1,1,33887,1,3.7,2.9,1.0,2.117,2.14,0.759,1,2025-07-03
100453,78,M,27,Home,10937,0,0,0,0,2,3.8,2.5,1.0,0.0,2.3,0.928,1,2025-08-08
100454,65,F,55,Motor,2617,0,1,0,0,2,8.3,4.2,1.0,0.0,3.32,0.888,1,2025-11-03
100455,36,M,67,Term,22969,0,1,0,0,2,3.3,5.0,1.0,0.0,3.8,0.91,1,2025-05-17
100456,21,F,33,Whole,22382,0,1,0,0,3,1.8,3.2,1.0,0.0,3.12,0.882,1,2024-06-09
100457,52,M,2,Home,6513,1,1,0,0,1,2.1,5.0,0.667,0.0,3.4,0.369,0,2025-07-09
100458,66,M,75,Motor,39079,0,1,0,0,1,5.3,4.2,1.0,0.0,2.92,0.928,1,2025-08-25
100459,34,F,46,Health,14313,0,1,1,1127,1,1.6,3.5,1.0,0.079,2.5,0.597,0,2025-10-10
100460,61,M,74,Term,13197,1,1,0,0,4,2.6,3.6,0.987,0.0,3.76,0.495,1,2025-11-19
100461,45,M,103,Term,11135,0,0,0,0,2,4.8,4.2,1.0,0.0,3.32,0.854,1,2025-06-07
100462,47,F,119,Whole,9783,2,1,0,0,0,2.4,5.0,0.983,0.0,3.0,0.653,1,2025-03-01
100463,46,M,33,Health,25213,0,0,0,0,2,4.2,4.2,1.0,0.0,3.32,0.945,1,2024-01-16
100464,63,F,58,Health,11257,0,0,1,7265,1,0.0,3.8,1.0,0.645,2.68,0.548,0,2025-04-27
100465,70,M,7,Health,22490,0,0,0,0,2,1.0,4.1,1.0,0.0,3.26,0.777,0,2025-06-27
100466,23,F,15,Motor,14547,0,1,0,0,0,1.9,3.0,1.0,0.0,1.8,0.804,1,2024-05-26
100467,52,F,26,Term,22895,0,1,0,0,2,0.1,3.3,1.0,0.0,2.78,0.804,0,2024-11-13
100468,77,F,11,Term,26279,0,0,0,0,1,0.7,4.1,1.0,0.0,2.86,0.723,1,2024-02-10
100469,58,F,38,Health,15565,0,0,0,0,3,1.7,4.0,1.0,0.0,3.6,0.764,1,2025-05-31
100470,54,F,27,Term,14087,1,1,0,0,0,7.2,3.8,0.964,0.0,2.28,0.615,0,2025-05-19
100471,41,F,118,Term,16746,0,1,1,4354,1,3.8,4.0,1.0,0.26,2.8,0.646,1,2025-10-23
